"id","fifaId","name","firstName","lastName","knownName","position","price","squadId","team","teamAbbr","group","status","matchStatus","percentSelected","totalPoints","avgPoints","form","lastRoundPoints","oneToWatch","nextFixtureId","nextFixture","nextFixtureDate","nextFixtureVenue","nextFixtureCity"
"935",,"Matheus Nunes","Matheus Luiz","Nunes","Matheus Nunes","MID","6.1","35","Portugal","POR","k","playing",,"0.2","0","0","0","0","False","21","POR v COD","2026-06-17T18:00:00+01:00","Nrg Stadium","Houston, Texas"
"1117",,"Mattias Svanberg","Mattias","Svanberg",,"MID","6.1","42","Sweden","SWE","f","playing",,"0","0","0","0","0","False","12","SWE v TUN","2026-06-15T03:00:00+01:00","Estadio Bbva","Guadalupe"
"345",,"Nikola Vlasic","Nikola","Vlasic",,"MID","6.1","13","Croatia","CRO","l","playing",,"0","0","0","0","0","False","22","ENG v CRO","2026-06-17T21:00:00+01:00","At&t Stadium","Arlington, Texas"
"812",,"Ryan Gravenberch","Ryan","Gravenberch",,"MID","6.1","30","Netherlands","NED","f","playing",,"0.9","0","0","0","0","False","10","NED v JPN","2026-06-14T21:00:00+01:00","At&t Stadium","Arlington, Texas"
"511",,"Warren Zaïre-Emery","Warren","Zaïre-Emery",,"MID","6.1","19","France","FRA","i","playing",,"0.3","0","0","0","0","False","17","FRA v SEN","2026-06-16T20:00:00+01:00","Metlife Stadium","East Rutherford, New Jersey"
"1255",,"Weston McKennie","Weston","McKennie",,"MID","6.1","47","USA","USA","d","playing",,"0.5","0","0","0","0","False","4","USA v PAR","2026-06-13T02:00:00+01:00","Sofi Stadium","Inglewood, California"
"137",,"Youri Tielemans","Youri","Tielemans",,"MID","6.1","5","Belgium","BEL","g","playing",,"1.2","0","0","0","0","False","14","BEL v EGY","2026-06-15T20:00:00+01:00","Lumen Field","Seattle, Washington"
"2012",,"Achraf Hakimi","Achraf","Hakimi",,"DEF","6","29","Morocco","MAR","c","playing",,"21.6","0","0","0","0","False","6","BRA v MAR","2026-06-13T23:00:00+01:00","Metlife Stadium","East Rutherford, New Jersey"
"583",,"Duckens Nazon","Duckens","Nazon",,"FWD","6","22","Haiti","HAI","c","playing",,"0.2","0","0","0","0","False","7","HAI v SCO","2026-06-14T02:00:00+01:00","Gillette Stadium","Foxborough, Massachusetts"
"1267",,"Folarin Balogun","Folarin","Balogun",,"FWD","6","47","USA","USA","d","playing",,"0.9","0","0","0","0","False","4","USA v PAR","2026-06-13T02:00:00+01:00","Sofi Stadium","Inglewood, California"
"95",,"Marko Arnautovic","Marko","Arnautovic",,"FWD","6","4","Austria","AUT","j","playing",,"0.6","0","0","0","0","False","20","AUT v JOR","2026-06-17T05:00:00+01:00","Levi's Stadium","Santa Clara, California"
"96",,"Michael Gregoritsch","Michael","Gregoritsch",,"FWD","6","4","Austria","AUT","j","playing",,"0.2","0","0","0","0","False","20","AUT v JOR","2026-06-17T05:00:00+01:00","Levi's Stadium","Santa Clara, California"
"1340",,"Santiago Castro","Santiago","Castro",,"FWD","6","2","Argentina","ARG","j","transferred",,"0.1","0","0","0","0","False","19","ARG v ALG","2026-06-17T02:00:00+01:00","Geha Field At Arrowhead Stadium","Kansas City, Missouri"
"97",,"Sasa Kalajdzic","Sasa","Kalajdzic",,"FWD","6","4","Austria","AUT","j","playing",,"0.2","0","0","0","0","False","20","AUT v JOR","2026-06-17T05:00:00+01:00","Levi's Stadium","Santa Clara, California"
"1082",,"Álex Baena","Álex","Baena",,"MID","6","41","Spain","ESP","h","playing",,"0.2","0","0","0","0","False","13","ESP v CPV","2026-06-15T17:00:00+01:00","Mercedes-benz Stadium","Atlanta, Georgia"
"2050",,"Cristian Volpato","Cristian","Volpato",,"MID","6","3","Australia","AUS","d","playing",,"0.1","0","0","0","0","False","8","AUS v TUR","2026-06-14T05:00:00+01:00","Bc Place","Vancouver"
"1474",,"Edson Álvarez","Edson","Álvarez",,"MID","6","28","Mexico","MEX","a","playing",,"0.5","0","0","0","0","False","1","MEX v RSA","2026-06-11T20:00:00+01:00","Estadio Banorte","Mexico City"
"54",,"Exequiel Palacios","Exequiel","Palacios",,"MID","6","2","Argentina","ARG","j","playing",,"0.2","0","0","0","0","False","19","ARG v ALG","2026-06-17T02:00:00+01:00","Geha Field At Arrowhead Stadium","Kansas City, Missouri"
"26",,"Houssem Aouar","Houssem","Aouar",,"MID","6","1","Algeria","ALG","j","playing",,"0.2","0","0","0","0","False","19","ARG v ALG","2026-06-17T02:00:00+01:00","Geha Field At Arrowhead Stadium","Kansas City, Missouri"
"245",,"Ismaël Koné","Ismaël","Koné",,"MID","6","9","Canada","CAN","b","playing",,"0.3","0","0","0","0","False","3","CAN v BIH","2026-06-12T20:00:00+01:00","Bmo Field","Toronto"
"1003",,"John McGinn","John","McGinn",,"MID","6","38","Scotland","SCO","c","playing",,"2.2","0","0","0","0","False","7","HAI v SCO","2026-06-14T02:00:00+01:00","Gillette Stadium","Foxborough, Massachusetts"
"1519",,"Ken Sema","Ken","Sema",,"MID","6","42","Sweden","SWE","f","playing",,"0.2","0","0","0","0","False","12","SWE v TUN","2026-06-15T03:00:00+01:00","Estadio Bbva","Guadalupe"
"1537",,"Mateo Kovacic","Mateo","Kovacic",,"MID","6","13","Croatia","CRO","l","playing",,"0.4","0","0","0","0","False","22","ENG v CRO","2026-06-17T21:00:00+01:00","At&t Stadium","Arlington, Texas"
"901",,"Miguel Almirón","Miguel","Almirón",,"MID","6","34","Paraguay","PAR","d","playing",,"0.4","0","0","0","0","False","4","USA v PAR","2026-06-13T02:00:00+01:00","Sofi Stadium","Inglewood, California"
"1947",,"Nilson Angulo","Nilson","Angulo",,"MID","6","16","Ecuador","ECU","e","playing",,"0.2","0","0","0","0","False","11","CIV v ECU","2026-06-15T00:00:00+01:00","Lincoln Financial Field","Philadelphia, Pennsylvania"
